0,99.92785714
5,103.5471429
10,105.1685714
15,104.375
20,104.1864286
25,104.5092857
30,104.6292857
35,104.3542857
40,105.4435714
45,105.5578571
50,105.96
55,105.5835714
100,105.9671429
105,104.7
110,103.7778571
115,104.6421429
120,104.275
125,104.3214286
130,104.7371429
135,103.6407143
140,104.4242857
145,103.2164286
150,103.1892857
155,104.3007143
200,104.66
205,103.2071429
210,103.6164286
215,102.5742857
220,101.55
225,102.6992857
230,102.8135714
235,103.3635714
240,102.7564286
245,102.4007143
250,101.2485714
255,101.3642857
300,100.5771429
305,100.5178571
310,101.2978571
315,100.0335714
320,100.62
325,100.2914286
330,101.4221429
335,101.4121429
340,101.3857143
345,101.6128571
350,101.1621429
355,101.295
400,102.2328571
405,101.9228571
410,101.3414286
415,102.0278571
420,102.5271429
425,102.8157143
430,102.215
435,102.0678571
440,101.935
445,102.5192857
450,103.2885714
455,100.5978571
500,101.48
505,101.9721429
510,101.3978571
515,100.6128571
520,99.53357143
525,99.04285714
530,97.215
535,95.15571429
540,94.24785714
545,92.33857143
550,90.53928571
555,89.43428571
600,88.03642857
605,84.10928571
610,81.19285714
615,78.03214286
620,76.25928571
625,76.86785714
630,76.14928571
635,76.45642857
640,78.02428571
645,79.29357143
650,81.34857143
655,82.75785714
700,77.07214286
705,75.75571429
710,77.68285714
715,78.97857143
720,79.09857143
725,78.26214286
730,76.72642857
735,75.93142857
740,74.78571429
745,72.36857143
750,73.12071429
755,73.94785714
800,74.69142857
805,74.27642857
810,74.39142857
815,73.67428571
820,75.055
825,74.515
830,74.47
835,74.31357143
840,73.84714286
845,74.47214286
850,70.53
855,68.77214286
900,66.81928571
905,64.52428571
910,65.99142857
915,65.66214286
920,67.64214286
925,72.00142857
930,74.30214286
935,75.09428571
940,75.94714286
945,78.27642857
950,78.9
955,80.72642857
1000,80.86357143
1005,81.83357143
1010,82.965
1015,83.63428571
1020,83.69785714
1025,83.27642857
1030,83.41
1035,83.65
1040,83.02285714
1045,83.38714286
1050,82.86142857
1055,84.15642857
1100,84.14857143
1105,86.81071429
1110,87.18214286
1115,85.49571429
1120,84.21928571
1125,83.87
1130,84.24857143
1135,85.175
1140,84.24071429
1145,85.80357143
1150,85.37571429
1155,85.66642857
1200,86.69142857
1205,87.48357143
1210,87.61428571
1215,87.14285714
1220,86.89571429
1225,85.40714286
1230,84.89214286
1235,84.13142857
1240,83.44071429
1245,83.05857143
1250,81.21714286
1255,83.25857143
1300,83.74285714
1305,81.52714286
1310,79.05
1315,79.60714286
1320,80.24285714
1325,80.75214286
1330,80.44714286
1335,78.95785714
1340,79.35285714
1345,81.11785714
1350,80.56785714
1355,81.04785714
1400,81.21214286
1405,79.72571429
1410,79.84
1415,79.01142857
1420,77.74928571
1425,78.215
1430,77.75357143
1435,77.72214286
1440,77.10285714
1445,76.56928571
1450,75.34285714
1455,74.54285714
1500,75.22357143
1505,74.94285714
1510,74.14714286
1515,74.94071429
1520,73.66785714
1525,72.835
1530,70.755
1535,70.50857143
1540,70.21
1545,70.20214286
1550,70.16357143
1555,70.31285714
1600,69.45285714
1605,69.66785714
1610,68.53
1615,68.03857143
1620,68.11428571
1625,68.96785714
1630,69.60571429
1635,69.84857143
1640,70.66857143
1645,71.38285714
1650,72.43928571
1655,72.98928571
1700,71.22357143
1705,73.27571429
1710,73.25142857
1715,73.55714286
1720,72.595
1725,71.99928571
1730,71.61642857
1735,72.15428571
1740,71.05071429
1745,70.65214286
1750,70.72
1755,70.82142857
1800,71.30571429
1805,73.5
1810,74.18214286
1815,75.79285714
1820,78.02285714
1825,79.84
1830,79.90285714
1835,81.80285714
1840,82.42214286
1845,81.84642857
1850,81.11857143
1855,81.73714286
1900,79.46142857
1905,81.365
1910,83.15928571
1915,83.05714286
1920,83.09785714
1925,84.005
1930,85.20357143
1935,84.515
1940,85.90428571
1945,87.02785714
1950,86.61142857
1955,86.57714286
2000,85.38714286
2005,87.015
2010,86.91928571
2015,86.99571429
2020,86.71928571
2025,85.24642857
2030,85.68714286
2035,86.13
2040,85.985
2045,85.50142857
2050,85.97928571
2055,86.45071429
2100,91.92071429
2105,92.77142857
2110,92.68142857
2115,92.58214286
2120,91.74285714
2125,91.52357143
2130,91.46571429
2135,91.76785714
2140,92.21428571
2145,93.52214286
2150,92.98714286
2155,93.25357143
2200,94.09928571
2205,95.82714286
2210,96.76142857
2215,96.48857143
2220,96.365
2225,96.89714286
2230,97.35714286
2235,95.03642857
2240,95.45
2245,95.54857143
2250,94.91071429
2255,96.40928571
2300,97.38714286
2305,98.1
2310,99.25428571
2315,98.485
2320,98.29857143
2325,99.55928571
2330,98.61714286
2335,99.73785714
2340,98.55
2345,100.8664286
2350,100.2778571
2355,100.8971429
