date,time,user_name,text,link,retweet_counts,favorite_counts,hashtags,GeoInformation
2020-08-01,00:11:31,ppuligipeun,HWPL 국제법 DPCW 10조38항 이만희대표 만국회의 평화행사 IWPG IPYG에 대해 (출처 : 그 남자가 .. | https://chalure.blog.me/221363786805 블로그) http://me2.do/xJIBuwP6 #HWPL#전쟁종식#평화협정#살상무기#필리핀#민다나오#이만희 대표#코로나19#종교#생명,https://twitter.com/ppuligipeun/status/1289353028516999168,0,0,,
2020-08-01,00:11:42,sidebysisde,"코로나로 한국이 뉴질랜드나 대만처럼 국경닫고 해외교민 별 관심 안가지고 국내도 다 셧다운 시켜버렸으면 아마 조중동이 선봉에 서서 '무역으로 먹고 사는 나라', '해외 국민 포기' 등등 으로 전세계 가장 후진국으로 표현했을거? 인구 400만, 외교단절한 섬나라와 똑같다며 그나라들도 까고 ㅋㅋ",https://twitter.com/sidebysisde/status/1289353073010159616,3,8,,
2020-08-01,00:11:43,CypMt1SKRnwWWZa,코로나 대책 상황실은 러시아 선박들을 즉각 퇴출 시키고 상황 종료시 까지 입국 금지 시켜야한다 뭐하는 통제기관 인지 ? 한국이 국제 봉나라 인가 ? 자국의 안전보호 이전에 감염차단의 수단으로 국제적 처리방식 으로서의 상식이다 뒤에서 좋은 소리도 못들으면서 이제는 돈받는치료기관인가 ? ,https://twitter.com/CypMt1SKRnwWWZa/status/1289353079763001344,0,0,,
2020-08-01,00:11:57,ppuligipeun,"HWPL, 이만희 대표님이 이끈 민다나오 평화협정 재조명된 이유 (출처 : 스마트한일.. | https://blog.naver.com/cats7177/221981463707 블로그) http://naver.me/xHbbhAva #HWPL#전쟁종식#평화협정#살상무기#필리핀#민다나오#이만희 대표#코로나19#종교#생명",https://twitter.com/ppuligipeun/status/1289353137241722881,0,0,,
2020-08-01,00:11:57,jdts20th,"신천지 이만희 '코로나 방역방해 혐의' 구속..""증거인멸 염려""(종합) | 다음뉴스 ",https://twitter.com/jdts20th/status/1289353138030313473,0,0,,
2020-08-01,00:12:13,ppuligipeun,HWPL(이만희 대표)종교연합사무실 종교인대화의광장 경서비교토론회 (출처 : 작은다락방 | https://blog.naver.com/zoo00015/221779522677 블로그) http://naver.me/GDvA03bN #HWPL#전쟁종식#평화협정#살상무기#필리핀#민다나오#이만희 대표#코로나19#종교#생명,https://twitter.com/ppuligipeun/status/1289353202597425153,0,0,,
2020-08-01,00:12:28,ppuligipeun,HWPL 주최 ˙7대종단대담회˙에서 DPCW 유엔 상정 동참 촉구 (출처 : Lightory | https://blog.naver.com/morningstar2030/221657423676 블로그) http://naver.me/GkQ4PqRz #HWPL#전쟁종식#평화협정#살상무기#필리핀#민다나오#이만희 대표#코로나19#종교#생명,https://twitter.com/ppuligipeun/status/1289353265822314498,0,0,,
2020-08-01,00:12:33,thdnjs4710,기레기들아 세계적인 대재앙인 코로나사태로 전세계가 아작나고 있는데 경제 타령하는거니 세계에서 대한민국 경제 사정이 제일 났다며 ,https://twitter.com/thdnjs4710/status/1289353287519485952,0,0,,
2020-08-01,00:12:48,ppuligipeun,[카드뉴스]40년 아시아 유혈분쟁 끝낸 한국인 평화운동가 HWPL 이만희 대표님 재조명하다. (출처 : ☆~좋은세.. | https://blog.naver.com/sheen2010/221999488578 블로그) http://naver.me/G6YRkpu1 #HWPL#전쟁종식#평화협정#살상무기#필리핀#민다나오#이만희 대표#코로나19#종교#생명,https://twitter.com/ppuligipeun/status/1289353352006889473,0,0,,
2020-08-01,00:13:05,ppuligipeun,"HWPL 광주지부, 종교연합사무실에서 제13회 종교인 대화의 광장 열려 (출처 : 써니다운 .. | https://blog.naver.com/ssunny1096/221795243335 블로그) http://naver.me/xtF2JQcv #HWPL#전쟁종식#평화협정#살상무기#필리핀#민다나오#이만희 대표#코로나19#종교#생명",https://twitter.com/ppuligipeun/status/1289353421162573824,0,0,,
