67,98.36544037,96.54,1.82544037
68,97.4842453,94.72,2.7642453
69,95.76255035,92.07,3.69255035
70,93.58600616,91.96,1.62600616
71,93.29850006,89.25,4.04850006
72,91.4009552,87.99,3.4109552
73,89.32176971,83.25,6.07176971
74,85.02411652,81.29,3.73411652
75,82.83753967,83.4,0.56246033
76,84.45251465,83.5,0.95251465
77,84.30638885,84,0.30638885
78,84.66025543,85.33,0.66974457
79,85.49823761,86.35,0.85176239
80,86.41770935,85.68,0.73770935
81,85.94132996,89.15,3.20867004
82,88.30431366,86.73,1.57431366
83,86.44130707,79.64,6.80130707
84,80.56275177,79.08,1.48275177
85,80.06213379,79.48,0.58213379
86,80.18538666,82.07,1.88461334
87,81.89143372,83.75,1.85856628
88,83.27048492,83.43,0.15951508
89,83.03152466,82.55,0.48152466
90,82.02435303,83,0.97564697
91,82.60871124,81.39,1.21871124
92,81.19052887,80.34,0.85052887
93,79.97972107,79.59,0.38972107
94,79.58586884,80.44,0.85413116
95,80.41191864,81.91,1.49808136
96,81.375,82.67,1.295
97,82.10388184,81.11,0.99388184
98,80.95275879,81.86,0.90724121
99,81.66249084,80.7,0.96249084
100,80.60121918,82.16,1.55878082
101,81.95365906,78.49,3.46365906
102,79.05499268,77.19,1.86499268
103,78.41768646,75.36,3.05768646
104,76.8976059,74.35,2.5476059
105,76.36240387,73.55,2.81240387
106,75.77029419,73.11,2.66029419
107,75.35948181,68.58,6.77948181
108,70.74691772,69.04,1.70691772
109,71.16571045,71.44,0.27428955
110,73.81455231,72.45,1.36455231
111,74.53730011,75.56,1.02269989
112,77.22891998,86.47,9.24108002
113,86.31381989,87.67,1.35618011
114,87.09503937,88.78,1.68496063
115,87.92224121,90.12,2.19775879
116,89.10195923,87.41,1.69195923
117,86.95012665,85.97,0.98012665
118,85.89538574,88.09,2.19461426
119,87.61843109,87.14,0.47843109
120,87.13568878,88.64,1.50431122
121,88.49954987,89.6,1.10045013
122,89.3765564,90.32,0.9434436
123,90.84926605,92.41,1.56073395
124,92.43322754,92.61,0.17677246
125,92.02498627,89.24,2.78498627
126,89.21143341,87.8,1.41143341
127,87.86762238,89.08,1.21237762
128,88.63547516,87.13,1.50547516
129,86.74863434,88.27,1.52136566
130,87.44248199,90.04,2.59751801
131,88.98114014,89.04,0.05885986
132,88.3143692,91.11,2.7956308
133,90.00041962,89.86,0.14041962
134,88.81813812,87.48,1.33813812
135,86.74305725,86.66,0.08305725
136,86.10921478,88.29,2.18078522
137,87.55144501,85.95,1.60144501
138,86.03549194,88.24,2.20450806
139,88.19299316,88.13,0.06299316
140,87.63484955,89.29,1.65515045
141,88.46069336,89.14,0.67930664
142,88.09630585,87.09,1.00630585
143,86.87982178,88.82,1.94017822
144,88.50042725,88.37,0.13042725
145,88.27918243,93.98,5.70081757
146,93.10108948,90.93,2.17108948
147,91.93738556,89.66,2.27738556
148,90.42725372,86.4,4.02725372
149,87.17745972,84.33,2.84745972
150,86.0225296,86.64,0.6174704
151,87.75727844,85.85,1.90727844
152,87.08200836,86.12,0.96200836
153,86.92778015,85.57,1.35778015
154,86.60831451,85.09,1.51831451
155,86.30670929,84.06,2.24670929
156,85.30489349,83.13,2.17489349
157,84.67810822,80.58,4.09810822
158,82.6654129,83.84,1.1745871
159,86.43109131,90.38,3.94890869
160,91.16885376,87.87,3.29885376
161,88.13480377,84.95,3.18480377
162,85.57876587,83.77,1.80876587
163,84.42892456,82.49,1.93892456
164,83.30020905,84.42,1.11979095
165,84.81227112,82.92,1.89227112
166,83.56664276,79.59,3.97664276
167,80.51496887,77.34,3.17496887
168,78.94068909,75.42,3.52068909
169,77.58114624,74.74,2.84114624
170,77.10933685,77.41,0.30066315
171,79.52958679,82.17,2.64041321
172,83.59577942,83.87,0.27422058
173,84.87924194,82.41,2.46924194
174,83.50759888,80.07,3.43759888
175,81.58104706,83.04,1.45895294
176,83.91417694,82.9,1.01417694
177,83.73232269,80.35,3.38232269
178,81.8161087,81.55,0.2661087
179,83.00059509,83.85,0.84940491
180,85.11277008,82.96,2.15277008
181,84.22016907,82.39,1.83016907
182,83.3103714,82.76,0.5503714
183,83.75422668,80.81,2.94422668
184,82.33122253,79.92,2.41122253
185,81.30783081,81.21,0.09783081
186,82.58090973,79.69,2.89090973
187,82.52452087,79.88,2.64452087
188,82.64221954,80.89,1.75221954
189,83.55127716,84.55,0.99872284
190,86.5960083,86.56,0.0360083
191,87.89316559,84.78,3.11316559
192,85.66344452,84.91,0.75344452
193,86.1726532,80.83,5.3426532
194,82.81972504,80.7,2.11972504
195,82.87166595,81.97,0.90166595
196,84.01360321,77.96,6.05360321
197,80.14537048,76.85,3.29537048
198,78.87672424,73.92,4.95672424
199,76.15137482,71.84,4.31137482
200,74.46017456,73.91,0.55017456
201,76.51222229,74.74,1.77222229
202,77.14356995,74.83,2.31356995
203,77.21274567,78.48,1.26725433
204,80.58831787,80.9,0.31168213
205,82.52577209,66.67,15.85577209
206,70.13608551,66.53,3.60608551
207,70.11055756,72.73,2.61944244
208,75.37831116,71.37,4.00831116
209,74.10315704,65.8,8.30315704
210,68.75968933,74.82,6.06031067
211,76.84169769,73.86,2.98169769
212,76.01914978,67.35,8.66914978
213,70.18507385,72.73,2.54492615
214,74.64611816,64.76,9.88611816
215,67.58116913,62.22,5.36116913
216,65.59674835,65.82,0.22325165
217,69.05088043,65.08,3.97088043
218,68.4992218,69.33,0.8307782
219,72.91846466,83.76,10.84153534
220,85.3180542,91.11,5.7919458
221,91.04423523,91.55,0.50576477
222,90.67921448,88.45,2.22921448
223,88.28613281,87.33,0.95613281
224,87.50875092,89.88,2.37124908
225,89.31738281,87.53,1.78738281
226,86.94632721,81.87,5.07632721
227,83.05323029,62.88,20.17323029
228,65.94715118,72.48,6.53284882
229,75.2023468,83.11,7.9076532
230,83.83939362,82.96,0.87939362
231,83.71984863,82.7,1.01984863
232,84.6907196,82.2,2.4907196
233,84.15812683,82.08,2.07812683
234,84.02713776,80.55,3.47713776
235,82.84549713,81,1.84549713
236,83.18608093,81.52,1.66608093
237,83.99088287,82.21,1.78088287
238,84.28498077,86.24,1.95501923
239,86.78666687,85.23,1.55666687
240,86.40500641,85.36,1.04500641
241,86.69101715,91.73,5.03898285
242,91.33591461,88.77,2.56591461
243,87.32033539,86.64,0.68033539
244,85.59042358,85.85,0.25957642
245,85.28130341,85.61,0.32869659
246,85.521698,86.75,1.228302
247,86.34864807,85.63,0.71864807
248,86.83138275,84.14,2.69138275
249,86.2976532,87.12,0.8223468
250,88.87314606,90.06,1.18685394
251,91.3690033,93.06,1.6909967
252,91.45459747,93.29,1.83540253
253,91.96562958,93.88,1.91437042
254,92.92990875,94.6,1.67009125
255,95.90491486,94.76,1.14491486
256,95.83016205,93.25,2.58016205
257,94.66093445,93.68,0.98093445
258,95.44218445,94.87,0.57218445
259,96.02816772,94.7,1.32816772
260,96.0830307,95.92,0.1630307
261,96.99606323,95.92,1.07606323
262,96.9750824,97.77,0.7949176
263,98.59667206,97.92,0.67667206
264,98.63588715,99.42,0.78411285
265,99.64109802,98.8,0.84109802
266,99.19181824,98.29,0.90181824
267,98.96996307,97.38,1.58996307
268,98.55258942,99.9,1.34741058
269,100.5404434,96.79,3.7504434
270,97.86174774,98.78,0.91825226
271,99.75463104,100.73,0.97536896
272,101.0416412,98.36,2.6816412
273,99.54296875,100.73,1.18703125
274,101.2992783,99.4,1.8992783
275,100.1731644,100.06,0.1131644
276,100.5440826,99.87,0.6740826
277,100.6769257,103.71,3.0330743
278,103.0929794,104.15,1.0570206
279,104.2643051,102.55,1.7143051
280,102.6718216,102.99,0.3181784
281,103.2473602,102.38,0.8673602
282,103.2601166,104.31,1.0498834
283,104.3026962,103.13,1.1726962
284,103.6731949,104.8,1.1268051
285,104.7393723,103.65,1.0893723
286,103.4816055,103.54,0.0583945
287,103.8807373,105.08,1.1992627
288,104.9087372,103.61,1.2987372
289,103.4885635,103.72,0.2314365
290,103.5388107,104.63,1.0911893
291,104.5425034,106.74,2.1974966
292,106.2114258,104,2.2114258
293,104.2664032,104.97,0.7035968
294,105.1733627,103.38,1.7933627
295,103.8526001,105.05,1.1973999
296,104.8095245,106.09,1.2804755
297,105.8014145,105.63,0.1714145
298,105.1322556,101.96,3.1722556
299,102.8439484,106.1,3.2560516
300,105.2926407,105.56,0.2673593
301,105.1644745,106.64,1.4755255
302,105.9809647,102.47,3.5109647
303,102.3074646,99.99,2.3174646
304,100.1825256,98.24,1.9425256
305,98.1372757,97.33,0.8072757
306,96.95868683,94.19,2.76868683
307,95.21769714,93.1,2.11769714
308,93.67345428,87.14,6.53345428
309,89.06458282,88.02,1.04458282
310,89.9180603,88.54,1.3780603
311,89.91964722,92.4,2.48035278
312,92.94333649,92.3,0.64333649
313,92.71749115,87.54,5.17749115
314,88.79524231,90.58,1.78475769
315,91.51721191,83.74,7.77721191
316,85.25233459,84.68,0.57233459
317,86.12054443,81.38,4.74054443
318,83.1163559,79.75,3.3663559
319,81.29751587,84.26,2.96248413
320,85.90223694,85.58,0.32223694
321,87.13550568,82.29,4.84550568
322,84.23556519,82.63,1.60556519
323,84.7817688,86.21,1.4282312
324,87.77367401,85.4,2.37367401
325,86.99352264,85.08,1.91352264
326,87.26128387,89.48,2.21871613
327,90.33383942,86.48,3.85383942
328,87.29490662,78.59,8.70490662
329,81.46018219,82.06,0.59981781
330,84.14993286,83.65,0.49993286
331,85.81272888,85.73,0.08272888
332,87.4610672,87.05,0.4110672
333,88.18867493,83.76,4.42867493
334,85.73509979,88.16,2.42490021
335,89.98475647,87.95,2.03475647
336,89.41320801,89.94,0.52679199
337,90.9596405,88.74,2.2196405
338,89.32176971,90.92,1.59823029
339,91.04950714,86.9,4.14950714
340,88.66558838,87.34,1.32558838
341,88.33319855,82.85,5.48319855
342,84.9644165,79.51,5.4544165
343,81.94302368,81.07,0.87302368
344,83.01744843,79.49,3.52744843
345,82.1472168,83.4,1.2527832
346,85.27193451,84.11,1.16193451
347,85.57618713,85.01,0.56618713
348,86.35897827,84.62,1.73897827
349,85.96539307,84.86,1.10539307
350,86.47592926,85.31,1.16592926
351,87.1109848,84.08,3.0309848
352,85.9654541,89.31,3.3445459
353,90.65373993,88.94,1.71373993
354,90.36401367,88.11,2.25401367
355,89.18797302,86.49,2.69797302
356,88.01506805,85.81,2.20506805
357,87.25373077,87.29,0.03626923
358,88.77109528,84.14,4.63109528
359,86.16255188,85.31,0.85255188
360,87.40003967,84.93,2.47003967
361,86.81270599,82.9,3.91270599
362,85.24985504,83.75,1.49985504
363,85.05278015,81.08,3.97278015
364,82.89433289,77.1,5.79433289
365,79.36315155,76.15,3.21315155
366,78.67354584,82.66,3.98645416
367,84.35991669,84.94,0.58008331
368,85.6392746,84.78,0.8592746
369,84.93091583,80.74,4.19091583
370,81.57206726,80.63,0.94206726
371,81.4731369,79.23,2.2431369
372,80.20894623,82.43,2.22105377
373,82.89647675,81.88,1.01647675
374,82.95372009,82.81,0.14372009
375,83.14382172,82.04,1.10382172
376,82.41918945,80.75,1.66918945
377,81.12652588,81.16,0.03347412
378,81.91229248,79.29,2.62229248
379,80.28739166,79,1.28739166
380,79.9152298,79.16,0.7552298
381,80.05831146,79.73,0.32831146
382,80.41938019,80.52,0.10061981
383,81.30217743,81.6,0.29782257
384,82.01888275,83.91,1.89111725
385,83.96180725,82.89,1.07180725
386,82.97751617,84.21,1.23248383
387,84.46927643,80.39,4.07927643
388,81.25615692,80.11,1.14615692
389,80.83861542,85.23,4.39138458
390,85.12322235,86.63,1.50677765
391,86.1212616,86.45,0.3287384
392,85.55682373,85.42,0.13682373
393,85.21151733,83.53,1.68151733
394,84.10321045,84.24,0.13678955
395,84.56455231,85.61,1.04544769
396,85.82674408,87.19,1.36325592
397,86.75003052,85.92,0.83003052
398,85.58075714,86.27,0.68924286
399,86.28734589,85.31,0.97734589
400,85.29929352,81.83,3.46929352
401,82.57495117,75.49,7.08495117
402,77.24349213,66.7,10.54349213
403,69.58287048,70.18,0.59712952
404,72.87744141,62.75,10.12744141
405,66.1166153,61.78,4.3366153
406,65.30779266,66.02,0.71220734
407,69.05426788,77.77,8.71573212
408,79.14280701,80.05,0.90719299
409,81.35089111,81.33,0.02089111
410,83.09926605,87.34,4.24073395
411,88.57021332,92.71,4.13978668
412,92.4974823,90.5,1.9974823
413,91.14531708,93.4,2.25468292
414,93.12820435,94.22,1.09179565
415,93.68608856,93.83,0.14391144
416,92.55252075,92.29,0.26252075
417,91.36480713,93.28,1.91519287
418,92.09026337,92.44,0.34973663
419,91.44205475,92.95,1.50794525
420,92.44033051,95.12,2.67966949
421,94.45254517,93.43,1.02254517
422,93.18211365,90.53,2.65211365
423,90.71224976,92.46,1.74775024
424,92.2440033,91.46,0.7840033
425,92.13550568,89.68,2.45550568
426,90.39528656,87.76,2.63528656
427,88.56027222,83.47,5.09027222
428,85.02476501,85.9,0.87523499
429,86.963974,90.92,3.956026
430,90.91570282,91.29,0.37429718
431,91.22025299,91.61,0.38974701
432,91.44927216,87.65,3.79927216
433,88.8480835,86.64,2.2080835
434,88.0440979,84.65,3.3940979
435,86.2600708,85.45,0.8100708
436,87.26438904,85.09,2.17438904
437,86.84526825,86.43,0.41526825
438,87.6084137,84.2,3.4084137
439,85.15449524,79.97,5.18449524
440,81.82972717,78.99,2.83972717
441,80.81931305,77.3,3.51931305
442,79.61884308,73.93,5.68884308
443,76.4460907,81.13,4.6839093
444,82.5944519,77.24,5.3544519
445,79.77364349,68.4,11.37364349
446,71.73373413,66.01,5.72373413
447,69.2244339,64.03,5.1944339
448,67.47062683,70.64,3.16937317
449,74.83332062,78.28,3.44667938
450,80.78071594,78.7,2.08071594
451,80.97279358,81.66,0.68720642
452,83.29260254,85.5,2.20739746
453,86.16598511,87.04,0.87401489
454,87.68035126,85.19,2.49035126
455,85.64435577,83.03,2.61435577
456,83.5656662,82.96,0.6056662
457,83.75817871,78.92,4.83817871
458,80.69869232,71.79,8.90869232
459,74.13782501,70.67,3.46782501
460,73.11257935,70.87,2.24257935
461,73.33213043,73.16,0.17213043
462,75.43186188,80.32,4.88813812
463,81.62268829,79.59,2.03268829
464,80.86642456,80.93,0.06357544
465,82.03761292,82.37,0.33238708
466,83.19781494,81.4,1.79781494
467,82.43754578,77.29,5.14754578
468,78.95837402,75.15,3.80837402
469,77.12451172,81.56,4.43548828
470,82.66784668,82.09,0.57784668
471,82.93734741,82.17,0.76734741
472,83.10650635,83.03,0.07650635
473,83.69484711,84.56,0.86515289
474,84.8615799,85.48,0.6184201
475,85.84759521,85.2,0.64759521
476,85.39995575,82.64,2.75995575
477,83.2638855,81.95,1.3138855
478,83.29192352,83.04,0.25192352
479,84.19050598,81.3,2.89050598
480,82.38204956,81.21,1.17204956
481,82.45944214,80.41,2.04944214
482,81.81343842,76.06,5.75343842
483,77.78410339,77.43,0.35410339
484,78.94190979,75.36,3.58190979
485,77.39572906,71.66,5.73572906
486,74.63955688,67.67,6.96955688
487,71.3073349,70.74,0.5673349
488,73.9881134,66.69,7.2981134
489,70.12174225,67.16,2.96174225
490,70.00661469,64.81,5.19661469
491,67.72638702,69.07,1.34361298
492,71.69582367,66.91,4.78582367
493,69.79308319,61.82,7.97308319
494,65.43682098,66.19,0.75317902
495,69.28572083,68.04,1.24572083
496,70.9912796,66.88,4.1112796
497,69.90866089,64.29,5.61866089
498,68.09901428,65.43,2.66901428
499,69.02547455,55.27,13.75547455
500,59.65236664,55.23,4.42236664
501,59.58615875,54.02,5.56615875
502,58.77398682,57.41,1.36398682
503,61.94173813,59.1,2.84173813
504,63.01376724,51.49,11.52376724
505,55.87783813,46.43,9.44783813
506,51.06562805,45.69,5.37562805
507,50.57824326,46.27,4.30824326
508,51.35239792,53.12,1.76760208
509,58.05932999,65.89,7.83067001
510,69.27642822,81.69,12.41357178
511,83.59353638,86.61,3.01646362
512,87.75830078,86.58,1.17830078
513,87.95856476,85.37,2.58856476
514,87.03289795,86.57,0.46289795
515,88.21391296,87.75,0.46391296
516,89.09089661,86.86,2.23089661
517,88.92142487,87.11,1.81142487
518,89.09536743,87.06,2.03536743
519,89.02568054,86.7,2.32568054
520,88.58448029,85.75,2.83448029
521,87.60371399,86.19,1.41371399
522,88.05252838,87.07,0.98252838
523,89.23420715,88.41,0.82420715
524,90.08377075,88.04,2.04377075
525,89.76125336,86.71,3.05125336
526,88.25901794,84.92,3.33901794
527,87.32426453,86.09,1.23426453
528,88.32175446,88.17,0.15175446
529,89.98901367,88.47,1.51901367
530,89.78534698,87.88,1.90534698
531,89.72937012,88.93,0.79937012
532,90.07209015,88.96,1.11209015
533,90.29155731,87.38,2.91155731
534,88.63738251,87.89,0.74738251
535,89.74092865,89.53,0.21092865
536,90.87313843,87.67,3.20313843
537,89.06016541,86.79,2.27016541
538,88.634758,89.28,0.645242
539,90.66424561,93.28,2.61575439
540,94.52120972,92.13,2.39120972
541,93.58956909,93.99,0.40043091
542,95.23633575,94.73,0.50633575
543,95.88291931,95.38,0.50291931
544,96.64825439,97.1,0.45174561
545,97.94835663,96,1.94835663
546,96.9419632,97.8,0.8580368
547,98.51756287,95.55,2.96756287
548,96.71089172,93.41,3.30089172
549,95.10320282,97.95,2.84679718
550,98.69291687,98.61,0.08291687
551,99.51665497,97.65,1.86665497
552,98.25553894,97.21,1.04553894
553,98.12266541,100.7,2.57733459
554,100.6408768,99.27,1.3708768
555,99.79755402,99.15,0.64755402
556,100.1051941,100.19,0.0848059
557,100.7869797,98.7,2.0869797
558,99.56021881,97.7,1.86021881
559,98.92544556,99.28,0.35455444
560,100.1286545,98.33,1.7986545
561,99.60716248,102.15,2.54283752
562,102.1631546,100.11,2.0531546
563,100.7776642,100.58,0.1976642
564,101.1855698,101.3,0.1144302
565,101.7908936,105.09,3.2991064
566,104.6570206,103.69,0.9670206
567,103.9403229,103.76,0.1803229
568,104.0737762,103.45,0.6237762
569,103.7139359,102.22,1.4939359
570,103.0944519,105.38,2.2855481
571,105.343895,104.81,0.533895
572,105.1437225,104.18,0.9637225
573,104.3208084,103.25,1.0708084
574,103.7087097,103.73,0.0212903
575,104.2371597,107.43,3.1928403
576,106.6507797,108.31,1.6592203
577,107.1826019,107.17,0.0126019
578,106.5904694,106.23,0.3604694
579,106.2136307,108.88,2.6663693
580,107.7159348,107.74,0.0240652
581,107.1955719,108.76,1.5644281
582,108.3410263,107.73,0.6110263
583,106.8936234,108.27,1.3763766
584,107.2065811,110.43,3.2234189
585,109.2796631,108.11,1.1696631
586,106.9113464,110.29,3.3786536
587,108.7265625,108.68,0.0465625
588,107.8808289,108.94,1.0591711
589,107.8357315,106.48,1.3557315
590,106.1032486,107.81,1.7067514
591,107.1469345,113.29,6.1430655
592,111.2481995,108.32,2.9281995
593,107.4418335,107.77,0.3281665
594,106.2686234,104.95,1.3186234
595,105.0878677,106.2,1.1121323
596,105.6360855,104.21,1.4260855
597,103.8217392,103.12,0.7017392
598,103.349617,106.28,2.930383
599,105.7639542,106.26,0.4960458
600,105.4599686,102.48,2.9799686
601,102.4528885,104.22,1.7671115
602,104.3355331,106.04,1.7044669
603,105.253067,106.92,1.666933
604,105.5126266,102.58,2.9326266
605,102.5230408,103.15,0.6269592
606,103.0083618,101.84,1.1683618
607,101.5342178,100.45,1.0842178
608,100.9601059,105.02,4.0598941
609,104.0723495,101.5,2.5723495
610,100.8939514,97.84,3.0539514
611,97.61715698,97.95,0.33284302
612,97.87591553,98.32,0.44408447
613,98.07467651,99.03,0.95532349
614,99.46239471,97.1,2.36239471
615,97.67314148,100.13,2.45685852
616,100.3403091,101.21,0.8696909
617,100.8480148,98.59,2.2580148
618,99.27579498,100.24,0.96420502
619,100.4304276,99.21,1.2204276
620,99.50728607,101.35,1.84271393
621,101.2364426,97.52,3.7164426
622,98.25227356,101.8,3.54772644
623,101.6944733,99.77,1.9244733
624,99.8030777,96.48,3.3230777
625,97.36071777,99.26,1.89928223
626,99.28352356,100.52,1.23647644
627,100.4055634,99.05,1.3555634
628,99.1817627,96.77,2.4117627
629,97.40142822,98.54,1.13857178
630,99.05342865,102.38,3.32657135
631,101.8986816,98.6,3.2986816
632,99.07749939,100.15,1.07250061
633,100.1932449,98.08,2.1132449
634,98.61217499,97.41,1.20217499
635,97.93996429,96.57,1.36996429
636,97.43249512,100.11,2.67750488
637,100.3223801,99.1,1.2223801
638,99.67368317,100.43,0.75631683
639,100.2794113,99.75,0.5294113
640,99.97742462,102.56,2.58257538
641,102.3275299,99,3.3275299
642,99.14141083,96.68,2.46141083
643,97.30296326,95.53,1.77296326
644,96.29652405,96.3,0.00347595
645,97.14933014,95.26,1.88933014
646,96.27072906,96.83,0.55927094
647,97.85031128,95.3,2.55031128
648,96.71521759,93.83,2.88521759
649,95.26621246,90.56,4.70621246
650,92.56103516,90.5,2.06103516
651,91.95649719,90.73,1.22649719
652,92.26522064,93.43,1.16477936
653,94.65369415,95.29,0.63630585
654,95.82527924,94.61,1.21527924
655,95.44894409,95.11,0.33894409
656,95.67409515,93.37,2.30409515
657,94.16575623,93.04,1.12575623
658,93.76243591,91.69,2.07243591
659,92.87123871,89.15,3.72123871
660,90.18817902,88.48,1.70817902
661,89.32607269,85.5,3.82607269
662,86.35456848,85.92,0.43456848
663,85.8887558,87.49,1.6012442
664,87.27895355,85.78,1.49895355
665,86.1669693,85.43,0.7369693
666,85.67630005,83.36,2.31630005
667,84.34903717,82.93,1.41903717
668,84.44114685,83.89,0.55114685
669,85.26329803,80.79,4.47329803
670,82.40071106,81.96,0.44071106
671,83.62458801,81.57,2.05458801
672,82.92416382,81,1.92416382
673,82.30664063,80.91,1.39664063
674,82.11331177,83.28,1.16668823
675,84.23085022,85.06,0.82914978
676,85.55241394,84.8,0.75241394
677,85.24282074,82.64,2.60282074
678,83.4901123,81.8,1.6901123
679,82.84906769,82.88,0.03093231
680,83.45081329,79.65,3.80081329
681,80.74747467,79.33,1.41747467
682,80.96044159,76.42,4.54044159
683,78.28495789,80.08,1.79504211
684,81.27606201,80.83,0.44606201
685,82.03878021,82.33,0.29121979
686,83.41873932,84.75,1.33126068
687,84.91719055,88.48,3.56280945
688,87.9181366,92.4,4.4818634
689,90.93223572,90.12,0.81223572
690,89.04183197,89.99,0.94816803
691,88.89295197,90.47,1.57704803
692,89.09326172,91.14,2.04673828
693,89.86846924,89.72,0.14846924
694,88.77633667,91.85,3.07366333
695,90.16309357,89.64,0.52309357
696,88.44671631,88.97,0.52328369
697,88.0894165,91.17,3.0805835
698,89.86763,93.12,3.25237
699,91.54785919,88.65,2.89785919
700,87.89733124,89.74,1.84266876
701,88.77235413,88.98,0.20764587
702,87.88317871,90.87,2.98682129
703,89.60288239,92.76,3.15711761
704,91.62732697,91.38,0.24732697
705,90.35445404,89.27,1.08445404
706,88.33878326,87.66,0.67878326
707,87.54212952,88.91,1.36787048
708,88.63449097,89.11,0.47550903
709,89.13916779,93.1,3.96083221
710,91.67944336,92.7,1.02055664
711,91.45162201,90.98,0.47162201
712,89.54204559,86.76,2.78204559
713,85.88102722,82.98,2.90102722
714,82.81458282,82.97,0.15541718
715,82.77901459,83.71,0.93098541
716,84.03307343,81.9,2.13307343
717,83.22190857,80.66,2.56190857
718,82.43236542,78.14,4.29236542
719,80.03393555,70.91,9.12393555
720,73.83692932,68.73,5.10692932
721,71.6778183,76.41,4.7321817
722,78.50289154,81.42,2.91710846
723,83.60877228,85.33,1.72122772
724,87.15215302,85.95,1.20215302
725,87.32398987,85.76,1.56398987
726,86.75255585,82.65,4.10255585
727,84.11099243,83.49,0.62099243
728,85.25952911,83.7,1.55952911
729,85.63148499,81.31,4.32148499
730,83.16830444,79.49,3.67830444
731,81.58535767,62.42,19.16535767
732,66.54496765,73.22,6.67503235
733,75.96869659,79.85,3.88130341
734,82.04697418,84.5,2.45302582
735,85.61404419,83.96,1.65404419
736,85.20481873,83.49,1.71481873
737,84.52160645,80.79,3.73160645
738,82.23691559,64.88,17.35691559
739,68.1414566,61,7.1414566
740,64.54847717,61.79,2.75847717
741,65.28128052,71.96,6.67871948
742,74.35279846,69.28,5.07279846
743,72.20300293,71.8,0.40300293
744,74.50183105,71.06,3.44183105
745,73.82318878,70.95,2.87318878
746,73.58371735,66.2,7.38371735
747,69.55197906,69.03,0.52197906
748,72.09541321,65.35,6.74541321
749,68.53688812,65.03,3.50688812
750,68.20993042,66.45,1.75993042
751,69.35659027,71.85,2.49340973
752,74.20905304,73.68,0.52905304
753,76.23733521,74.27,1.96733521
754,76.80495453,74.39,2.41495453
755,76.86100769,73.41,3.45100769
756,76.03139496,68.09,7.94139496
757,71.21194458,65.16,6.05194458
758,68.3343811,63.72,4.6143811
759,67.25592041,64.37,2.88592041
760,68.06764984,64.65,3.41764984
761,68.83997345,67.21,1.62997345
762,71.0864563,64.97,6.1164563
763,68.80331421,67.02,1.78331421
764,70.74715424,63.56,7.18715424
765,68.35209656,69.45,1.09790344
766,73.33831024,79.8,6.46168976
767,81.84912109,71.7,10.14912109
768,74.65988159,73.31,1.34988159
769,76.14553833,68.85,7.29553833
770,71.90437317,71.64,0.26437317
771,74.58737946,71.87,2.71737946
772,74.76634979,65.36,9.40634979
773,68.75941467,66.76,1.99941467
774,69.64761353,53.84,15.80761353
775,58.27416992,62.51,4.23583008
776,65.80712891,65.85,0.04287109
777,68.1230011,68.19,0.0669989
778,70.24375916,67,3.24375916
779,69.56302643,73.44,3.87697357
