,time,rainfall
0,일시,1분 강수량(mm)
340,2019-07-02 5:40,0
345,2019-07-02 5:45,0
350,2019-07-02 5:50,0
355,2019-07-02 5:55,0
360,2019-07-02 6:00,0
365,2019-07-02 6:05,0
370,2019-07-02 6:10,0
375,2019-07-02 6:15,0
380,2019-07-02 6:20,0
385,2019-07-02 6:25,0
390,2019-07-02 6:30,0
395,2019-07-02 6:35,0
400,2019-07-02 6:40,0
405,2019-07-02 6:45,0
410,2019-07-02 6:50,0
415,2019-07-02 6:55,0
420,2019-07-02 7:00,0
425,2019-07-02 7:05,0
430,2019-07-02 7:10,0
435,2019-07-02 7:15,0
440,2019-07-02 7:20,0
445,2019-07-02 7:25,0
450,2019-07-02 7:30,0
455,2019-07-02 7:35,0
460,2019-07-02 7:40,0
465,2019-07-02 7:45,0
470,2019-07-02 7:50,0
475,2019-07-02 7:55,0
480,2019-07-02 8:00,0
485,2019-07-02 8:05,0
490,2019-07-02 8:10,0
495,2019-07-02 8:15,0
500,2019-07-02 8:20,0
505,2019-07-02 8:25,0
510,2019-07-02 8:30,0
515,2019-07-02 8:35,0
520,2019-07-02 8:40,0
525,2019-07-02 8:45,0
530,2019-07-02 8:50,0
535,2019-07-02 8:55,0
540,2019-07-02 9:00,0
545,2019-07-02 9:05,0
550,2019-07-02 9:10,0
555,2019-07-02 9:15,0
560,2019-07-02 9:20,0
565,2019-07-02 9:25,0
570,2019-07-02 9:30,0
575,2019-07-02 9:35,0
580,2019-07-02 9:40,0
585,2019-07-02 9:45,0
590,2019-07-02 9:50,0
595,2019-07-02 9:55,0
600,2019-07-02 10:00,0
605,2019-07-02 10:05,0
610,2019-07-02 10:10,0
615,2019-07-02 10:15,0
620,2019-07-02 10:20,0
625,2019-07-02 10:25,0
630,2019-07-02 10:30,0
635,2019-07-02 10:35,0
640,2019-07-02 10:40,0
645,2019-07-02 10:45,0
650,2019-07-02 10:50,0
655,2019-07-02 10:55,0
660,2019-07-02 11:00,0
665,2019-07-02 11:05,0
670,2019-07-02 11:10,0
675,2019-07-02 11:15,0
680,2019-07-02 11:20,0
685,2019-07-02 11:25,0
690,2019-07-02 11:30,0
695,2019-07-02 11:35,0
700,2019-07-02 11:40,0
705,2019-07-02 11:45,0
710,2019-07-02 11:50,0
715,2019-07-02 11:55,0
720,2019-07-02 12:00,0
725,2019-07-02 12:05,0
730,2019-07-02 12:10,0
735,2019-07-02 12:15,0
740,2019-07-02 12:20,0
745,2019-07-02 12:25,0
750,2019-07-02 12:30,0
755,2019-07-02 12:35,0
760,2019-07-02 12:40,0
765,2019-07-02 12:45,0
770,2019-07-02 12:50,0
775,2019-07-02 12:55,0
780,2019-07-02 13:00,0
785,2019-07-02 13:05,0
790,2019-07-02 13:10,0
795,2019-07-02 13:15,0
800,2019-07-02 13:20,0
805,2019-07-02 13:25,0
810,2019-07-02 13:30,0
815,2019-07-02 13:35,0
820,2019-07-02 13:40,0
825,2019-07-02 13:45,0
830,2019-07-02 13:50,0
835,2019-07-02 13:55,0
840,2019-07-02 14:00,0
845,2019-07-02 14:05,0
850,2019-07-02 14:10,0
855,2019-07-02 14:15,0
860,2019-07-02 14:20,0
865,2019-07-02 14:25,0
870,2019-07-02 14:30,0
875,2019-07-02 14:35,0
880,2019-07-02 14:40,0
885,2019-07-02 14:45,0
890,2019-07-02 14:50,0
895,2019-07-02 14:55,0
900,2019-07-02 15:00,0
905,2019-07-02 15:05,0
910,2019-07-02 15:10,0
915,2019-07-02 15:15,0
920,2019-07-02 15:20,0
925,2019-07-02 15:25,0
930,2019-07-02 15:30,0
935,2019-07-02 15:35,0
940,2019-07-02 15:40,0
945,2019-07-02 15:45,0
950,2019-07-02 15:50,0
955,2019-07-02 15:55,0
960,2019-07-02 16:00,0
965,2019-07-02 16:05,0
970,2019-07-02 16:10,0
975,2019-07-02 16:15,0
980,2019-07-02 16:20,0
985,2019-07-02 16:25,0
990,2019-07-02 16:30,0
995,2019-07-02 16:35,0
1000,2019-07-02 16:40,0
1005,2019-07-02 16:45,0
1010,2019-07-02 16:50,0
1015,2019-07-02 16:55,0
1020,2019-07-02 17:00,0
1025,2019-07-02 17:05,0
1030,2019-07-02 17:10,0
1035,2019-07-02 17:15,0
1040,2019-07-02 17:20,0
1045,2019-07-02 17:25,0
1050,2019-07-02 17:30,0
1055,2019-07-02 17:35,0
1060,2019-07-02 17:40,0
1065,2019-07-02 17:45,0
1070,2019-07-02 17:50,0
1075,2019-07-02 17:55,0
1080,2019-07-02 18:00,0
1085,2019-07-02 18:05,0
1090,2019-07-02 18:10,0
1095,2019-07-02 18:15,0
1100,2019-07-02 18:20,0
1105,2019-07-02 18:25,0
1110,2019-07-02 18:30,0
1115,2019-07-02 18:35,0
1120,2019-07-02 18:40,0
1125,2019-07-02 18:45,0
1130,2019-07-02 18:50,0
1135,2019-07-02 18:55,0
1140,2019-07-02 19:00,0
1145,2019-07-02 19:05,0
1150,2019-07-02 19:10,0
1155,2019-07-02 19:15,0
1160,2019-07-02 19:20,0
1165,2019-07-02 19:25,0
1170,2019-07-02 19:30,0
1175,2019-07-02 19:35,0
1180,2019-07-02 19:40,0
1185,2019-07-02 19:45,0
1190,2019-07-02 19:50,0
1195,2019-07-02 19:55,0
1200,2019-07-02 20:00,0
1205,2019-07-02 20:05,0
1210,2019-07-02 20:10,0
1215,2019-07-02 20:15,0
1220,2019-07-02 20:20,0
1225,2019-07-02 20:25,0
1230,2019-07-02 20:30,0
1235,2019-07-02 20:35,0
1240,2019-07-02 20:40,0
1245,2019-07-02 20:45,0
1250,2019-07-02 20:50,0
1255,2019-07-02 20:55,0
1260,2019-07-02 21:00,0
1265,2019-07-02 21:05,0
1270,2019-07-02 21:10,0
1275,2019-07-02 21:15,0
1280,2019-07-02 21:20,0
1285,2019-07-02 21:25,0
1290,2019-07-02 21:30,0
1295,2019-07-02 21:35,0
1300,2019-07-02 21:40,0
1305,2019-07-02 21:45,0
1310,2019-07-02 21:50,0
1315,2019-07-02 21:55,0
1320,2019-07-02 22:00,0
1325,2019-07-02 22:05,0
1330,2019-07-02 22:10,0
1335,2019-07-02 22:15,0
1340,2019-07-02 22:20,0
1345,2019-07-02 22:25,0
1350,2019-07-02 22:30,0
1355,2019-07-02 22:35,0
1360,2019-07-02 22:40,0
1365,2019-07-02 22:45,0
1370,2019-07-02 22:50,0
1375,2019-07-02 22:55,0
1380,2019-07-02 23:00,0
1385,2019-07-02 23:05,0
1390,2019-07-02 23:10,0
1395,2019-07-02 23:15,0
1400,2019-07-02 23:20,0
1405,2019-07-02 23:25,0
1410,2019-07-02 23:30,0
1415,2019-07-02 23:35,0
1420,2019-07-02 23:40,0
1425,2019-07-02 23:45,0
1430,2019-07-02 23:50,0
1435,2019-07-02 23:55,0
1440,2019-07-03 0:00,0
5,2019-07-03 0:05,0
10,2019-07-03 0:10,0
15,2019-07-03 0:15,0
20,2019-07-03 0:20,0
25,2019-07-03 0:25,0
30,2019-07-03 0:30,0
35,2019-07-03 0:35,0
40,2019-07-03 0:40,0
45,2019-07-03 0:45,0
50,2019-07-03 0:50,0
55,2019-07-03 0:55,0
60,2019-07-03 1:00,0
65,2019-07-03 1:05,0
70,2019-07-03 1:10,0
75,2019-07-03 1:15,0
80,2019-07-03 1:20,0
85,2019-07-03 1:25,0
90,2019-07-03 1:30,0
95,2019-07-03 1:35,0
100,2019-07-03 1:40,0
105,2019-07-03 1:45,0
110,2019-07-03 1:50,0
115,2019-07-03 1:55,0
120,2019-07-03 2:00,0
125,2019-07-03 2:05,0
130,2019-07-03 2:10,0
135,2019-07-03 2:15,0
140,2019-07-03 2:20,0
145,2019-07-03 2:25,0
150,2019-07-03 2:30,0
155,2019-07-03 2:35,0
160,2019-07-03 2:40,0
165,2019-07-03 2:45,0
170,2019-07-03 2:50,0
175,2019-07-03 2:55,0
180,2019-07-03 3:00,0
185,2019-07-03 3:05,0
190,2019-07-03 3:10,0
195,2019-07-03 3:15,0
200,2019-07-03 3:20,0
205,2019-07-03 3:25,0
210,2019-07-03 3:30,0
215,2019-07-03 3:35,0
220,2019-07-03 3:40,0
225,2019-07-03 3:45,0
230,2019-07-03 3:50,0
235,2019-07-03 3:55,0
240,2019-07-03 4:00,0
245,2019-07-03 4:05,0
250,2019-07-03 4:10,0
255,2019-07-03 4:15,0
260,2019-07-03 4:20,0
265,2019-07-03 4:25,0
270,2019-07-03 4:30,0
275,2019-07-03 4:35,0
280,2019-07-03 4:40,0
285,2019-07-03 4:45,0
290,2019-07-03 4:50,0
295,2019-07-03 4:55,0
300,2019-07-03 5:00,0
305,2019-07-03 5:05,0
310,2019-07-03 5:10,0
315,2019-07-03 5:15,0
320,2019-07-03 5:20,0
325,2019-07-03 5:25,0
330,2019-07-03 5:30,0
335,2019-07-03 5:35,0
340,2019-07-03 5:40,0
345,2019-07-03 5:45,0
350,2019-07-03 5:50,0
355,2019-07-03 5:55,0
360,2019-07-03 6:00,0
365,2019-07-03 6:05,0
370,2019-07-03 6:10,0
375,2019-07-03 6:15,0
380,2019-07-03 6:20,0
385,2019-07-03 6:25,0
390,2019-07-03 6:30,0
395,2019-07-03 6:35,0
400,2019-07-03 6:40,0
405,2019-07-03 6:45,0
410,2019-07-03 6:50,0
415,2019-07-03 6:55,0
420,2019-07-03 7:00,0
425,2019-07-03 7:05,0
430,2019-07-03 7:10,0
435,2019-07-03 7:15,0
440,2019-07-03 7:20,0
445,2019-07-03 7:25,0
450,2019-07-03 7:30,0
455,2019-07-03 7:35,0
460,2019-07-03 7:40,0
465,2019-07-03 7:45,0
470,2019-07-03 7:50,0
475,2019-07-03 7:55,0
480,2019-07-03 8:00,0
485,2019-07-03 8:05,0
490,2019-07-03 8:10,0
495,2019-07-03 8:15,0
500,2019-07-03 8:20,0
505,2019-07-03 8:25,0
510,2019-07-03 8:30,0
515,2019-07-03 8:35,0
520,2019-07-03 8:40,0
525,2019-07-03 8:45,0
530,2019-07-03 8:50,0
535,2019-07-03 8:55,0
540,2019-07-03 9:00,0
545,2019-07-03 9:05,0
550,2019-07-03 9:10,0
555,2019-07-03 9:15,0
560,2019-07-03 9:20,0
565,2019-07-03 9:25,0
570,2019-07-03 9:30,0
575,2019-07-03 9:35,0
580,2019-07-03 9:40,0
585,2019-07-03 9:45,0
590,2019-07-03 9:50,0
595,2019-07-03 9:55,0
600,2019-07-03 10:00,0
605,2019-07-03 10:05,0
610,2019-07-03 10:10,0
615,2019-07-03 10:15,0
620,2019-07-03 10:20,0
625,2019-07-03 10:25,0
630,2019-07-03 10:30,0
635,2019-07-03 10:35,0
640,2019-07-03 10:40,0
645,2019-07-03 10:45,0
650,2019-07-03 10:50,0
655,2019-07-03 10:55,0
660,2019-07-03 11:00,0
665,2019-07-03 11:05,0
670,2019-07-03 11:10,0
675,2019-07-03 11:15,0
680,2019-07-03 11:20,0
685,2019-07-03 11:25,0
690,2019-07-03 11:30,0
695,2019-07-03 11:35,0
700,2019-07-03 11:40,0
705,2019-07-03 11:45,0
710,2019-07-03 11:50,0
715,2019-07-03 11:55,0
720,2019-07-03 12:00,0
725,2019-07-03 12:05,0
730,2019-07-03 12:10,0
735,2019-07-03 12:15,0
740,2019-07-03 12:20,0
745,2019-07-03 12:25,0
750,2019-07-03 12:30,0
755,2019-07-03 12:35,0
760,2019-07-03 12:40,0
765,2019-07-03 12:45,0
770,2019-07-03 12:50,0
775,2019-07-03 12:55,0
780,2019-07-03 13:00,0
785,2019-07-03 13:05,0
790,2019-07-03 13:10,0
795,2019-07-03 13:15,0
800,2019-07-03 13:20,0
805,2019-07-03 13:25,0
810,2019-07-03 13:30,0
815,2019-07-03 13:35,0
820,2019-07-03 13:40,0
825,2019-07-03 13:45,0
830,2019-07-03 13:50,0
835,2019-07-03 13:55,0
840,2019-07-03 14:00,0
845,2019-07-03 14:05,0
850,2019-07-03 14:10,0
855,2019-07-03 14:15,0
860,2019-07-03 14:20,0
865,2019-07-03 14:25,0
870,2019-07-03 14:30,0
875,2019-07-03 14:35,0
880,2019-07-03 14:40,0
885,2019-07-03 14:45,0
890,2019-07-03 14:50,0
895,2019-07-03 14:55,0
900,2019-07-03 15:00,0
905,2019-07-03 15:05,0
910,2019-07-03 15:10,0
915,2019-07-03 15:15,0
920,2019-07-03 15:20,0
925,2019-07-03 15:25,0
930,2019-07-03 15:30,0
935,2019-07-03 15:35,0
940,2019-07-03 15:40,0
945,2019-07-03 15:45,0
950,2019-07-03 15:50,0
955,2019-07-03 15:55,0
960,2019-07-03 16:00,0
965,2019-07-03 16:05,0
970,2019-07-03 16:10,0
975,2019-07-03 16:15,0
980,2019-07-03 16:20,0
985,2019-07-03 16:25,0
990,2019-07-03 16:30,0
995,2019-07-03 16:35,0
1000,2019-07-03 16:40,0
1005,2019-07-03 16:45,0
1010,2019-07-03 16:50,0
1015,2019-07-03 16:55,0
1020,2019-07-03 17:00,0
1025,2019-07-03 17:05,0
1030,2019-07-03 17:10,0
1035,2019-07-03 17:15,0
1040,2019-07-03 17:20,0
1045,2019-07-03 17:25,0
1050,2019-07-03 17:30,0
1055,2019-07-03 17:35,0
1060,2019-07-03 17:40,0
1065,2019-07-03 17:45,0
1070,2019-07-03 17:50,0
1075,2019-07-03 17:55,0
1080,2019-07-03 18:00,0
1085,2019-07-03 18:05,0
1090,2019-07-03 18:10,0
1095,2019-07-03 18:15,0
1100,2019-07-03 18:20,0
1105,2019-07-03 18:25,0
1110,2019-07-03 18:30,0
1115,2019-07-03 18:35,0
1120,2019-07-03 18:40,0
1125,2019-07-03 18:45,0
1130,2019-07-03 18:50,0
1135,2019-07-03 18:55,0
1140,2019-07-03 19:00,0
1145,2019-07-03 19:05,0
1150,2019-07-03 19:10,0
1155,2019-07-03 19:15,0
1160,2019-07-03 19:20,0
1165,2019-07-03 19:25,0
1170,2019-07-03 19:30,0
1175,2019-07-03 19:35,0
1180,2019-07-03 19:40,0
1185,2019-07-03 19:45,0
1190,2019-07-03 19:50,0
1195,2019-07-03 19:55,0
1200,2019-07-03 20:00,0
1205,2019-07-03 20:05,0
1210,2019-07-03 20:10,0
1215,2019-07-03 20:15,0
1220,2019-07-03 20:20,0
1225,2019-07-03 20:25,0
1230,2019-07-03 20:30,0
1235,2019-07-03 20:35,0
1240,2019-07-03 20:40,0
1245,2019-07-03 20:45,0
1250,2019-07-03 20:50,0
1255,2019-07-03 20:55,0
1260,2019-07-03 21:00,0
1265,2019-07-03 21:05,0
1270,2019-07-03 21:10,0
1275,2019-07-03 21:15,0
1280,2019-07-03 21:20,0
1285,2019-07-03 21:25,0
1290,2019-07-03 21:30,0
1295,2019-07-03 21:35,0
1300,2019-07-03 21:40,0
1305,2019-07-03 21:45,0
1310,2019-07-03 21:50,0
1315,2019-07-03 21:55,0
1320,2019-07-03 22:00,0
1325,2019-07-03 22:05,0
1330,2019-07-03 22:10,0
1335,2019-07-03 22:15,0
1340,2019-07-03 22:20,0
1345,2019-07-03 22:25,0
1350,2019-07-03 22:30,0
1355,2019-07-03 22:35,0
1360,2019-07-03 22:40,0
1365,2019-07-03 22:45,0
1370,2019-07-03 22:50,0
1375,2019-07-03 22:55,0
1380,2019-07-03 23:00,0
1385,2019-07-03 23:05,0
1390,2019-07-03 23:10,0
1395,2019-07-03 23:15,0
1400,2019-07-03 23:20,0
1405,2019-07-03 23:25,0
1410,2019-07-03 23:30,0
1415,2019-07-03 23:35,0
1420,2019-07-03 23:40,0
1425,2019-07-03 23:45,0
1430,2019-07-03 23:50,0
1435,2019-07-03 23:55,0
1440,2019-07-04 0:00,0
5,2019-07-04 0:05,0
10,2019-07-04 0:10,0
15,2019-07-04 0:15,0
20,2019-07-04 0:20,0
25,2019-07-04 0:25,0
30,2019-07-04 0:30,0
35,2019-07-04 0:35,0
40,2019-07-04 0:40,0
45,2019-07-04 0:45,0
50,2019-07-04 0:50,0
55,2019-07-04 0:55,0
60,2019-07-04 1:00,0
65,2019-07-04 1:05,0
70,2019-07-04 1:10,0
75,2019-07-04 1:15,0
80,2019-07-04 1:20,0
85,2019-07-04 1:25,0
90,2019-07-04 1:30,0
95,2019-07-04 1:35,0
100,2019-07-04 1:40,0
105,2019-07-04 1:45,0
110,2019-07-04 1:50,0
115,2019-07-04 1:55,0
120,2019-07-04 2:00,0
125,2019-07-04 2:05,0
130,2019-07-04 2:10,0
135,2019-07-04 2:15,0
140,2019-07-04 2:20,0
145,2019-07-04 2:25,0
150,2019-07-04 2:30,0
155,2019-07-04 2:35,0
160,2019-07-04 2:40,0
165,2019-07-04 2:45,0
170,2019-07-04 2:50,0
175,2019-07-04 2:55,0
180,2019-07-04 3:00,0
185,2019-07-04 3:05,0
190,2019-07-04 3:10,0
195,2019-07-04 3:15,0
200,2019-07-04 3:20,0
205,2019-07-04 3:25,0
210,2019-07-04 3:30,0
215,2019-07-04 3:35,0
220,2019-07-04 3:40,0
225,2019-07-04 3:45,0
230,2019-07-04 3:50,0
235,2019-07-04 3:55,0
240,2019-07-04 4:00,0
245,2019-07-04 4:05,0
250,2019-07-04 4:10,0
255,2019-07-04 4:15,0
260,2019-07-04 4:20,0
265,2019-07-04 4:25,0
270,2019-07-04 4:30,0
275,2019-07-04 4:35,0
280,2019-07-04 4:40,0
285,2019-07-04 4:45,0
290,2019-07-04 4:50,0
295,2019-07-04 4:55,0
300,2019-07-04 5:00,0
305,2019-07-04 5:05,0
310,2019-07-04 5:10,0
315,2019-07-04 5:15,0
320,2019-07-04 5:20,0
325,2019-07-04 5:25,0
330,2019-07-04 5:30,0
335,2019-07-04 5:35,0
340,2019-07-04 5:40,0
345,2019-07-04 5:45,0
350,2019-07-04 5:50,0
355,2019-07-04 5:55,0
360,2019-07-04 6:00,0
365,2019-07-04 6:05,0
370,2019-07-04 6:10,0
375,2019-07-04 6:15,0
380,2019-07-04 6:20,0
385,2019-07-04 6:25,0
390,2019-07-04 6:30,0
395,2019-07-04 6:35,0
400,2019-07-04 6:40,0
405,2019-07-04 6:45,0
410,2019-07-04 6:50,0
415,2019-07-04 6:55,0
420,2019-07-04 7:00,0
425,2019-07-04 7:05,0
430,2019-07-04 7:10,0
435,2019-07-04 7:15,0
440,2019-07-04 7:20,0
445,2019-07-04 7:25,0
450,2019-07-04 7:30,0
455,2019-07-04 7:35,0
460,2019-07-04 7:40,0
465,2019-07-04 7:45,0
470,2019-07-04 7:50,0
475,2019-07-04 7:55,0
480,2019-07-04 8:00,0
485,2019-07-04 8:05,0
490,2019-07-04 8:10,0
495,2019-07-04 8:15,0
500,2019-07-04 8:20,0
505,2019-07-04 8:25,0
510,2019-07-04 8:30,0
515,2019-07-04 8:35,0
520,2019-07-04 8:40,0
525,2019-07-04 8:45,0
530,2019-07-04 8:50,0
535,2019-07-04 8:55,0
540,2019-07-04 9:00,0
545,2019-07-04 9:05,0
550,2019-07-04 9:10,0
555,2019-07-04 9:15,0
560,2019-07-04 9:20,0
565,2019-07-04 9:25,0
570,2019-07-04 9:30,0
575,2019-07-04 9:35,0
580,2019-07-04 9:40,0
585,2019-07-04 9:45,0
590,2019-07-04 9:50,0
595,2019-07-04 9:55,0
600,2019-07-04 10:00,0
605,2019-07-04 10:05,0
610,2019-07-04 10:10,0
615,2019-07-04 10:15,0
620,2019-07-04 10:20,0
625,2019-07-04 10:25,0
630,2019-07-04 10:30,0
635,2019-07-04 10:35,0
640,2019-07-04 10:40,0
645,2019-07-04 10:45,0
650,2019-07-04 10:50,0
655,2019-07-04 10:55,0
660,2019-07-04 11:00,0
665,2019-07-04 11:05,0
670,2019-07-04 11:10,0
675,2019-07-04 11:15,0
680,2019-07-04 11:20,0
685,2019-07-04 11:25,0
690,2019-07-04 11:30,0
695,2019-07-04 11:35,0
700,2019-07-04 11:40,0
705,2019-07-04 11:45,0
710,2019-07-04 11:50,0
715,2019-07-04 11:55,0
720,2019-07-04 12:00,0
725,2019-07-04 12:05,0
730,2019-07-04 12:10,0
735,2019-07-04 12:15,0
740,2019-07-04 12:20,0
745,2019-07-04 12:25,0
750,2019-07-04 12:30,0
755,2019-07-04 12:35,0
760,2019-07-04 12:40,0
765,2019-07-04 12:45,0
770,2019-07-04 12:50,0
775,2019-07-04 12:55,0
780,2019-07-04 13:00,0
785,2019-07-04 13:05,0
790,2019-07-04 13:10,0
795,2019-07-04 13:15,0
800,2019-07-04 13:20,0
805,2019-07-04 13:25,0
810,2019-07-04 13:30,0
815,2019-07-04 13:35,0
820,2019-07-04 13:40,0
825,2019-07-04 13:45,0
830,2019-07-04 13:50,0
835,2019-07-04 13:55,0
840,2019-07-04 14:00,0
845,2019-07-04 14:07,0
850,2019-07-04 14:12,0
855,2019-07-04 14:17,0
860,2019-07-04 14:22,0
865,2019-07-04 14:27,0
870,2019-07-04 14:32,0
875,2019-07-04 14:37,0
880,2019-07-04 14:42,0
885,2019-07-04 14:47,0
890,2019-07-04 14:52,0
895,2019-07-04 14:57,0
900,2019-07-04 15:02,0
905,2019-07-04 15:07,0
910,2019-07-04 15:12,0
915,2019-07-04 15:17,0
920,2019-07-04 15:22,0
925,2019-07-04 15:27,0
930,2019-07-04 15:32,0
935,2019-07-04 15:37,0
940,2019-07-04 15:42,0
945,2019-07-04 15:47,0
950,2019-07-04 15:52,0
955,2019-07-04 15:57,0
960,2019-07-04 16:02,0
965,2019-07-04 16:07,0
970,2019-07-04 16:12,0
975,2019-07-04 16:17,0
980,2019-07-04 16:22,0
985,2019-07-04 16:27,0
990,2019-07-04 16:32,0
995,2019-07-04 16:37,0
1000,2019-07-04 16:42,0
1005,2019-07-04 16:47,0
1010,2019-07-04 16:52,0
1015,2019-07-04 16:57,0
1020,2019-07-04 17:02,0
1025,2019-07-04 17:07,0
1030,2019-07-04 17:12,0
1035,2019-07-04 17:17,0
1040,2019-07-04 17:22,0
1045,2019-07-04 17:27,0
1050,2019-07-04 17:32,0
1055,2019-07-04 17:37,0
1060,2019-07-04 17:42,0
1065,2019-07-04 17:47,0
1070,2019-07-04 17:52,0
1075,2019-07-04 17:57,0
1080,2019-07-04 18:02,0
1085,2019-07-04 18:07,0
1090,2019-07-04 18:12,0
1095,2019-07-04 18:17,0
1100,2019-07-04 18:22,0
1105,2019-07-04 18:27,0
1110,2019-07-04 18:32,0
1115,2019-07-04 18:37,0
1120,2019-07-04 18:42,0
1125,2019-07-04 18:47,0
1130,2019-07-04 18:52,0
1135,2019-07-04 18:57,0
1140,2019-07-04 19:02,0
1145,2019-07-04 19:07,0
1150,2019-07-04 19:12,0
1155,2019-07-04 19:17,0
1160,2019-07-04 19:22,0
1165,2019-07-04 19:27,0
1170,2019-07-04 19:32,0
1175,2019-07-04 19:37,0
1180,2019-07-04 19:42,0
1185,2019-07-04 19:47,0
1190,2019-07-04 19:52,0
1195,2019-07-04 19:57,0
1200,2019-07-04 20:02,0
1205,2019-07-04 20:07,0
1210,2019-07-04 20:12,0
1215,2019-07-04 20:17,0
1220,2019-07-04 20:22,0
1225,2019-07-04 20:27,0
1230,2019-07-04 20:32,0
1235,2019-07-04 20:37,0
1240,2019-07-04 20:42,0
1245,2019-07-04 20:47,0
1250,2019-07-04 20:52,0
1255,2019-07-04 20:57,0
1260,2019-07-04 21:02,0
1265,2019-07-04 21:07,0
1270,2019-07-04 21:12,0
1275,2019-07-04 21:17,0
1280,2019-07-04 21:22,0
1285,2019-07-04 21:27,0
1290,2019-07-04 21:32,0
1295,2019-07-04 21:37,0
1300,2019-07-04 21:42,0
1305,2019-07-04 21:47,0
1310,2019-07-04 21:52,0
1315,2019-07-04 21:57,0
1320,2019-07-04 22:02,0
1325,2019-07-04 22:07,0
1330,2019-07-04 22:12,0
1335,2019-07-04 22:17,0
1340,2019-07-04 22:22,0
1345,2019-07-04 22:27,0
1350,2019-07-04 22:32,0
1355,2019-07-04 22:37,0
1360,2019-07-04 22:42,0
1365,2019-07-04 22:47,0
1370,2019-07-04 22:52,0
1375,2019-07-04 22:57,0
1380,2019-07-04 23:02,0
1385,2019-07-04 23:07,0
1390,2019-07-04 23:12,0
1395,2019-07-04 23:17,0
1400,2019-07-04 23:22,0
1405,2019-07-04 23:27,0
1410,2019-07-04 23:32,0
1415,2019-07-04 23:37,0
1420,2019-07-04 23:42,0
1425,2019-07-04 23:47,0
1430,2019-07-04 23:52,0
1435,2019-07-04 23:57,0
5,2019-07-05 0:05,0
10,2019-07-05 0:10,0
15,2019-07-05 0:15,0
20,2019-07-05 0:20,0
25,2019-07-05 0:25,0
30,2019-07-05 0:30,0
35,2019-07-05 0:35,0
40,2019-07-05 0:40,0
45,2019-07-05 0:45,0
50,2019-07-05 0:50,0
55,2019-07-05 0:55,0
60,2019-07-05 1:00,0
65,2019-07-05 1:05,0
70,2019-07-05 1:10,0
75,2019-07-05 1:15,0
80,2019-07-05 1:20,0
85,2019-07-05 1:25,0
90,2019-07-05 1:30,0
95,2019-07-05 1:35,0
100,2019-07-05 1:40,0
105,2019-07-05 1:45,0
110,2019-07-05 1:50,0
115,2019-07-05 1:55,0
120,2019-07-05 2:00,0
125,2019-07-05 2:05,0
130,2019-07-05 2:10,0
135,2019-07-05 2:15,0
140,2019-07-05 2:20,0
145,2019-07-05 2:25,0
150,2019-07-05 2:30,0
155,2019-07-05 2:35,0
160,2019-07-05 2:40,0
165,2019-07-05 2:45,0
170,2019-07-05 2:50,0
175,2019-07-05 2:55,0
180,2019-07-05 3:00,0
185,2019-07-05 3:05,0
190,2019-07-05 3:10,0
195,2019-07-05 3:15,0
200,2019-07-05 3:20,0
205,2019-07-05 3:25,0
210,2019-07-05 3:30,0
215,2019-07-05 3:35,0
220,2019-07-05 3:40,0
225,2019-07-05 3:45,0
230,2019-07-05 3:50,0
235,2019-07-05 3:55,0
240,2019-07-05 4:00,0
245,2019-07-05 4:05,0
250,2019-07-05 4:10,0
255,2019-07-05 4:15,0
260,2019-07-05 4:20,0
265,2019-07-05 4:25,0
270,2019-07-05 4:30,0
275,2019-07-05 4:35,0
280,2019-07-05 4:40,0
285,2019-07-05 4:45,0
290,2019-07-05 4:50,0
295,2019-07-05 4:55,0
300,2019-07-05 5:00,0
305,2019-07-05 5:05,0
310,2019-07-05 5:10,0
315,2019-07-05 5:15,0
320,2019-07-05 5:20,0
325,2019-07-05 5:25,0
330,2019-07-05 5:30,0
335,2019-07-05 5:35,0
340,2019-07-05 5:40,0
345,2019-07-05 5:45,0
350,2019-07-05 5:50,0
355,2019-07-05 5:55,0
360,2019-07-05 6:00,0
365,2019-07-05 6:05,0
370,2019-07-05 6:10,0
375,2019-07-05 6:15,0
380,2019-07-05 6:20,0
385,2019-07-05 6:25,0
390,2019-07-05 6:30,0
395,2019-07-05 6:35,0
400,2019-07-05 6:40,0
405,2019-07-05 6:45,0
410,2019-07-05 6:50,0
415,2019-07-05 6:55,0
420,2019-07-05 7:00,0
425,2019-07-05 7:05,0
430,2019-07-05 7:10,0
435,2019-07-05 7:15,0
440,2019-07-05 7:20,0
445,2019-07-05 7:25,0
450,2019-07-05 7:30,0
455,2019-07-05 7:35,0
460,2019-07-05 7:40,0
465,2019-07-05 7:45,0
470,2019-07-05 7:50,0
475,2019-07-05 7:55,0
480,2019-07-05 8:00,0
485,2019-07-05 8:05,0
490,2019-07-05 8:10,0
495,2019-07-05 8:15,0
500,2019-07-05 8:20,0
505,2019-07-05 8:25,0
510,2019-07-05 8:30,0
515,2019-07-05 8:35,0
520,2019-07-05 8:40,0
525,2019-07-05 8:45,0
530,2019-07-05 8:50,0
535,2019-07-05 8:55,0
540,2019-07-05 9:00,0
545,2019-07-05 9:05,0
550,2019-07-05 9:10,0
555,2019-07-05 9:15,0
560,2019-07-05 9:20,0
565,2019-07-05 9:25,0
570,2019-07-05 9:30,0
575,2019-07-05 9:35,0
580,2019-07-05 9:40,0
585,2019-07-05 9:45,0
590,2019-07-05 9:50,0
